city,year,income,expend,gdp,deposit,gap,gap_to_gdp,income_growth,expend_growth,region_group,is_tier1,re_invest,sale_area,re_avg_price,res_sale_area,res_avg_price
北京,2011,3006.28,3245.23,17653.3,19126.1369907331,238.94999999999982,0.01353571286954846,27.71322309018438,19.427712051599123,其他,True,3036.3118,1439.2018,16851.9529366903,1034.9608,15517.898842159
北京,2012,3314.934,3685.3076,19568.3,21644.9,370.3735999999999,0.018927224132908833,10.266974466782862,13.560752242522112,其他,True,3153.4419,1943.7367,17021.6326110424,1483.3746,16553.4774560654
北京,2013,3661.1097,4173.6563,21746.0,23086.4149916846,512.5465999999997,0.023569695576197907,10.442913795568764,13.251233085672398,其他,True,3483.4045,1903.1124,18553.0,1363.6732,17854.0
北京,2014,4027.1609,4524.669,23577.5,24158.4,497.5081,0.021100969144311314,9.998367434879096,8.41019659429072,其他,True,3715.3341,1454.1935,18833.0,1136.5281,18499.0
北京,2015,4723.86,5737.7011,26034.1,23913.967,1013.8411000000006,0.03894281346388009,17.300006562936176,26.809300304618965,其他,True,4177.0481,1554.2463,22633.0,1126.8399,22300.0
北京,2016,5081.26,6406.77,28438.7,28012.0329,1325.5100000000002,0.04660937384620254,7.565846574623314,11.660922873796963,其他,True,4000.5729,1658.9346,27497.0,981.366,28489.0
北京,2017,5430.7875,6824.5284,31325.9,28962.2,1393.7408999999998,0.04449164748658457,6.878756450171819,6.520577451664411,其他,True,3692.5416,869.9521,32140.0,608.7804,34117.0
北京,2018,5785.9176,7471.4332,35161.4,34018.9631,1685.5156000000006,0.04793653267503571,6.539200806512846,9.479113604392065,其他,True,3873.3513,696.1905,34142.8933603662,526.7602,37420.1885411996
北京,2019,5817.0994,7408.1876,37767.0,37309.675,1591.0882000000001,0.04212905976116716,0.5389257531078551,-0.8464989019777436,其他,True,3838.3805,938.8623,35905.0,789.0165,38433.0
北京,2020,5483.8866,7116.1764,38503.6,42888.765,1632.2898000000005,0.04239317362532336,-5.728160670591265,-3.941736032710619,其他,True,3938.7093,970.8776,37665.0,733.5942,42684.0
北京,2021,5932.308,7205.1201,44350.7,47184.3121,1272.8121,0.028698805204878393,8.17707280817952,1.2498804835697985,其他,True,4139.0288,1107.0675,40526.0,877.1015,46941.0
北京,2022,5714.3583,7469.1547,45222.4,56915.7573,1754.7964000000002,0.03880369905179734,-3.6739444411854616,3.66454127530782,其他,True,4178.4569,1039.9814,38240.0,741.9329,47784.0
北京,2023,6181.1,7971.25,47353.7,64020.3563,1790.1499999999996,0.03780380413779704,8.167875997555152,6.722250645042882,其他,True,4202.4126,1131.817,37595.0,818.2508,46783.0
北京,2024,6372.6778,8396.486,49670.2,70398.146,2023.8082000000004,0.04074491747566952,3.099412725890205,5.334621295279929,其他,True,3758.2939,1118.6514,31976.0,785.7211,38673.0
南京,2006,246.4392,262.4614,2773.78,1834.88,16.022200000000026,0.005776305258528082,,,长三角,False,351.1742,1010.5046,4477.0998568438,940.9934,4270.36151369393
南京,2007,330.1883,342.9386,3283.73,1951.1599,12.750299999999982,0.003882871003401614,33.983676298251254,30.66248979849988,长三角,False,445.973,1137.879,5303.84249994947,1064.5159,5010.94159326319
南京,2008,386.56,404.6656,3775.0,2505.3308,18.10559999999998,0.004796185430463572,17.072591609090914,17.999431968288192,长三角,False,508.1669,703.55,5109.0,659.12,4808.0
南京,2009,434.508,461.2662,4230.0,3056.3486,26.758200000000045,0.00632581560283689,12.403766556291384,13.987005567065758,长三角,False,595.6796,1186.94,7185.0,1114.03,6893.0
南京,2010,518.8008,542.1812,5130.7,3511.85,23.38040000000001,0.004556961038454794,19.39959678532961,17.541931318618186,长三角,False,748.35,823.17,9565.0,754.82,9227.0
南京,2011,635.0018,666.2056,6145.52,3910.2037,31.2038,0.005077487340371522,22.39799938627698,22.87508309030266,长三角,False,871.7601,767.7073,9310.72428254883,680.8947,8414.61535829255
南京,2012,733.0168,769.6569,7201.6,4465.37,36.64009999999996,0.005087772161741829,15.435389317006653,15.528434465276186,长三角,False,971.9642,950.8665,10106.3556240545,876.2538,9674.8384999871
南京,2013,831.3076,850.9085,8011.78,4883.29,19.600900000000024,0.0024465100140043817,13.409078755084458,10.556859816367536,长三角,False,1037.7148,1222.0131,11495.0,1143.1541,11078.0
南京,2014,903.489,921.2047,8820.75,5055.7718,17.71569999999997,0.002008411983108009,8.68287502724623,8.261311292577279,长三角,False,1125.49,1207.5786,11198.0,1124.7311,10964.0
南京,2015,1020.03,1045.57,9720.77,5535.5266,25.539999999999964,0.0026273638816678062,12.89899489645141,13.500289349370442,长三角,False,1429.0194,1543.1556,11489.0,1429.1841,11260.0
南京,2016,1142.6,1173.84,10503.02,5894.468,31.24000000000001,0.0029743826061456617,12.016313245688837,12.267949539485645,长三角,False,1845.6004,1558.1836,17754.0,1406.2893,17884.0
南京,2017,1271.9111,1354.0873,11715.1,6019.7012,82.17619999999988,0.007014553866377571,11.317267635217942,15.355355073945343,长三角,False,2170.2088,1429.6091,15653.0,1208.9774,15259.0
南京,2018,1470.0152,1532.7156,12820.4,6914.8437,62.700399999999945,0.00489067423793329,15.575310255567398,13.191786083511747,长三角,False,2354.1664,1220.7322,22379.8749635669,982.6521,19708.3270874809
